Fay73	chapters/theory/configuration_spaces.tex:3348;chapters/theory/configuration_spaces.tex:3385;chapters/theory/configuration_spaces.tex:4042;chapters/theory/chiral_hochschild_koszul.tex:2498;chapters/theory/chiral_hochschild_koszul.tex:2516;chapters/theory/cobar_construction.tex:3183;chapters/theory/higher_genus_foundations.tex:3090;chapters/theory/higher_genus_foundations.tex:3135;chapters/theory/higher_genus_foundations.tex:3138;chapters/theory/higher_genus_foundations.tex:3261;chapters/theory/higher_genus_foundations.tex:3266;chapters/theory/higher_genus_foundations.tex:3323;chapters/theory/higher_genus_foundations.tex:3469;chapters/theory/higher_genus_foundations.tex:3555;chapters/theory/higher_genus_foundations.tex:3599;chapters/theory/higher_genus_foundations.tex:3636;chapters/theory/higher_genus_foundations.tex:3655;chapters/theory/higher_genus_foundations.tex:3982;chapters/theory/higher_genus_foundations.tex:4287;chapters/theory/higher_genus_foundations.tex:4352;chapters/theory/en_koszul_duality.tex:6861	none
Feigin-Frenkel	chapters/theory/higher_genus_complementarity.tex:2640;chapters/theory/existence_criteria.tex:490;chapters/theory/derived_langlands.tex:291;chapters/theory/chiral_modules.tex:4074;chapters/theory/koszul_pair_structure.tex:862;chapters/theory/koszul_pair_structure.tex:1046;chapters/theory/koszul_pair_structure.tex:1048;chapters/theory/koszul_pair_structure.tex:1192;chapters/theory/koszul_pair_structure.tex:1199;chapters/theory/koszul_pair_structure.tex:1216;chapters/theory/hochschild_cohomology.tex:199;chapters/theory/hochschild_cohomology.tex:199;chapters/theory/cobar_construction.tex:2213;chapters/theory/bar_cobar_adjunction_inversion.tex:1820;chapters/theory/poincare_duality_quantum.tex:243;chapters/theory/fourier_seed.tex:851;chapters/connections/concordance.tex:391;chapters/connections/bv_brst.tex:1010;chapters/examples/w_algebras.tex:337;chapters/examples/w_algebras.tex:375;chapters/examples/w_algebras.tex:2379;chapters/examples/w3_composite_fields.tex:320;chapters/examples/kac_moody.tex:319;chapters/examples/kac_moody.tex:594;chapters/examples/kac_moody.tex:4320;chapters/examples/w_algebras_deep.tex:2049;chapters/examples/w_algebras_deep.tex:2139	FeiginFrenkel94
FeiginSemikhatov	chapters/connections/subregular_hook_frontier.tex:552;chapters/connections/subregular_hook_frontier.tex:738;chapters/connections/subregular_hook_frontier.tex:866;chapters/connections/subregular_hook_frontier.tex:1081	none
FeiginTipunin2010	chapters/examples/logarithmic_w_algebras.tex:345	none
Felder94	chapters/theory/higher_genus_modular_koszul.tex:33706	none
FernandezCostelloP24	chapters/theory/poincare_duality_quantum.tex:48	none
Finkelberg96	chapters/theory/chiral_modules.tex:1528;chapters/examples/minimal_model_fusion.tex:696	none
FrancMason2017	chapters/connections/arithmetic_shadows.tex:5908;chapters/connections/arithmetic_shadows.tex:8787	none
Francis2013	chapters/theory/en_koszul_duality.tex:625;chapters/theory/en_koszul_duality.tex:2044;chapters/theory/en_koszul_duality.tex:4053;chapters/theory/en_koszul_duality.tex:4121;chapters/theory/en_koszul_duality.tex:5736;chapters/theory/en_koszul_duality.tex:6706;chapters/theory/en_koszul_duality.tex:6784;chapters/theory/poincare_duality_quantum.tex:316;chapters/theory/poincare_duality_quantum.tex:319;chapters/theory/poincare_duality_quantum.tex:323;chapters/theory/poincare_duality_quantum.tex:323	none
Freitag83	chapters/examples/heisenberg_eisenstein.tex:719	none
Frenkel-Kac-Wakimoto92	chapters/examples/w_algebras.tex:905;chapters/examples/w_algebras.tex:1801;chapters/examples/kac_moody.tex:795;chapters/examples/w_algebras_deep.tex:207	none
Frenkel05	chapters/connections/arithmetic_shadows.tex:4424	none
FrenkelMukhin01	chapters/connections/concordance.tex:1921;chapters/examples/yangians_computations.tex:4124;chapters/examples/yangians_computations.tex:4127;chapters/examples/yangians_computations.tex:4198;chapters/examples/yangians_computations.tex:4215;chapters/examples/yangians_computations.tex:4315;chapters/examples/yangians_computations.tex:4360	none
Fresse-operads	chapters/theory/algebraic_foundations.tex:1411;chapters/theory/chiral_koszul_pairs.tex:5545;chapters/theory/higher_genus_modular_koszul.tex:5673	none
Fresse17	chapters/theory/en_koszul_duality.tex:4213;chapters/theory/en_koszul_duality.tex:4365	none
FresseWillwacher20	chapters/theory/en_koszul_duality.tex:989;chapters/theory/en_koszul_duality.tex:4224;chapters/theory/en_koszul_duality.tex:4353;chapters/theory/en_koszul_duality.tex:4362;chapters/theory/en_koszul_duality.tex:6433	none
Fuks86	chapters/theory/koszul_pair_structure.tex:551;chapters/theory/koszul_pair_structure.tex:599;chapters/theory/koszul_pair_structure.tex:650;chapters/theory/hochschild_cohomology.tex:259	none
FurusawaMorimoto14	chapters/connections/arithmetic_shadows.tex:12156	none
GG11	chapters/theory/poincare_duality_quantum.tex:1245;chapters/examples/w_algebras_deep.tex:854	none
GJ	chapters/theory/en_koszul_duality.tex:319;chapters/theory/en_koszul_duality.tex:6743	none
GKO85	chapters/examples/w_algebras.tex:972;chapters/examples/w_algebras.tex:987	none
GKW2025	chapters/theory/bar_construction.tex:1306;chapters/theory/chiral_koszul_pairs.tex:2747;chapters/theory/higher_genus_modular_koszul.tex:17114;chapters/connections/bv_brst.tex:62	none
GKW24	chapters/connections/feynman_diagrams.tex:265;chapters/connections/feynman_diagrams.tex:317;chapters/connections/semistrict_modular_higher_spin_w3.tex:66;chapters/connections/semistrict_modular_higher_spin_w3.tex:748	none
GLC24	chapters/examples/kac_moody.tex:4391	none
GR17	chapters/theory/ordered_associative_chiral_kd.tex:9056;chapters/theory/chiral_koszul_pairs.tex:4155;chapters/theory/chiral_koszul_pairs.tex:5559;chapters/theory/chiral_koszul_pairs.tex:5567	CG17
GTL17	chapters/connections/concordance.tex:1922;chapters/examples/yangians_computations.tex:3370;chapters/examples/yangians_computations.tex:4100;chapters/examples/yangians_computations.tex:4133;chapters/examples/yangians_computations.tex:4139;chapters/examples/yangians_computations.tex:4153;chapters/examples/yangians_computations.tex:4202;chapters/examples/yangians_computations.tex:4219	none
Gai19	chapters/examples/genus_expansions.tex:332	none
GenraStages	chapters/theory/koszul_pair_structure.tex:1220;chapters/connections/subregular_hook_frontier.tex:190;chapters/connections/subregular_hook_frontier.tex:247;chapters/connections/subregular_hook_frontier.tex:1543;chapters/examples/w_algebras.tex:597	none
Ger63	chapters/theory/chiral_hochschild_koszul.tex:5086;chapters/theory/chiral_modules.tex:2690;chapters/theory/chiral_modules.tex:2705;chapters/theory/koszul_pair_structure.tex:333;chapters/theory/koszul_pair_structure.tex:382;chapters/theory/koszul_pair_structure.tex:395;chapters/theory/hochschild_cohomology.tex:15;chapters/theory/hochschild_cohomology.tex:70;chapters/theory/hochschild_cohomology.tex:339;chapters/theory/higher_genus_foundations.tex:2122;chapters/theory/higher_genus_foundations.tex:2140;chapters/theory/higher_genus_modular_koszul.tex:10469	none
Ger64	chapters/examples/deformation_quantization.tex:632	none
Get09	chapters/theory/chiral_hochschild_koszul.tex:2935	none
Get95	chapters/theory/bar_construction.tex:2141;chapters/theory/poincare_duality_quantum.tex:331;chapters/theory/poincare_duality_quantum.tex:372;chapters/theory/poincare_duality_quantum.tex:390;chapters/theory/poincare_duality_quantum.tex:423;chapters/theory/poincare_duality_quantum.tex:471;chapters/theory/poincare_duality_quantum.tex:482	none
Getzler94	chapters/theory/chiral_center_theorem.tex:2421;chapters/theory/en_koszul_duality.tex:6768	none
GetzlerKapranov98	chapters/theory/bar_cobar_adjunction_curved.tex:6209;chapters/theory/bar_cobar_adjunction_curved.tex:6264;chapters/connections/thqg_open_closed_realization.tex:1227;chapters/connections/thqg_open_closed_realization.tex:1286	none
Givental01	chapters/theory/higher_genus_modular_koszul.tex:25816;chapters/theory/higher_genus_modular_koszul.tex:25838;chapters/theory/higher_genus_modular_koszul.tex:25964;chapters/theory/higher_genus_modular_koszul.tex:26165;chapters/connections/concordance.tex:4237	none
GoldmanMillson88	chapters/theory/higher_genus_modular_koszul.tex:13171	none
GraVak05	chapters/theory/chiral_hochschild_koszul.tex:4379	none
Griffiths68	chapters/theory/higher_genus_foundations.tex:423	none
Gross-Jevicki87	chapters/connections/frontier_modular_holography_platonic.tex:4316	none
HA	chapters/theory/higher_genus_complementarity.tex:4709;chapters/theory/higher_genus_complementarity.tex:4740;chapters/theory/chiral_center_theorem.tex:1345;chapters/theory/algebraic_foundations.tex:1838;chapters/theory/algebraic_foundations.tex:1881;chapters/theory/algebraic_foundations.tex:2045;chapters/theory/algebraic_foundations.tex:2052;chapters/theory/algebraic_foundations.tex:2193;chapters/theory/algebraic_foundations.tex:2225;chapters/theory/algebraic_foundations.tex:2268;chapters/theory/derived_langlands.tex:196;chapters/theory/chiral_hochschild_koszul.tex:1973;chapters/theory/chiral_koszul_pairs.tex:2400;chapters/theory/chiral_koszul_pairs.tex:2413;chapters/theory/chiral_koszul_pairs.tex:5335;chapters/theory/chiral_koszul_pairs.tex:5394;chapters/theory/chiral_koszul_pairs.tex:5560;chapters/theory/chiral_koszul_pairs.tex:5560;chapters/theory/higher_genus_foundations.tex:2664;chapters/theory/bar_cobar_adjunction_inversion.tex:2781;chapters/theory/bar_cobar_adjunction_inversion.tex:2864;chapters/theory/bar_cobar_adjunction_inversion.tex:3816;chapters/theory/en_koszul_duality.tex:614;chapters/theory/en_koszul_duality.tex:2047;chapters/theory/en_koszul_duality.tex:3056;chapters/theory/en_koszul_duality.tex:3111;chapters/theory/en_koszul_duality.tex:3338;chapters/theory/en_koszul_duality.tex:3736;chapters/theory/en_koszul_duality.tex:3797;chapters/theory/en_koszul_duality.tex:3836;chapters/theory/en_koszul_duality.tex:3837;chapters/theory/en_koszul_duality.tex:3883;chapters/theory/en_koszul_duality.tex:3898;chapters/theory/en_koszul_duality.tex:3902;chapters/theory/en_koszul_duality.tex:3974;chapters/theory/en_koszul_duality.tex:3983;chapters/theory/en_koszul_duality.tex:4025;chapters/theory/en_koszul_duality.tex:4033;chapters/theory/en_koszul_duality.tex:4053;chapters/theory/en_koszul_duality.tex:4121;chapters/theory/en_koszul_duality.tex:4218;chapters/theory/en_koszul_duality.tex:4366;chapters/theory/en_koszul_duality.tex:5735;chapters/theory/en_koszul_duality.tex:6706;chapters/theory/en_koszul_duality.tex:6783;chapters/theory/poincare_duality_quantum.tex:316;chapters/theory/poincare_duality_quantum.tex:319;chapters/connections/thqg_open_closed_realization.tex:716;chapters/examples/yangians_drinfeld_kohno.tex:943;chapters/examples/yangians_foundations.tex:364;chapters/examples/free_fields.tex:3663;chapters/examples/lattice_foundations.tex:4101;chapters/examples/lattice_foundations.tex:4186	none
HJ12	chapters/examples/yangians_foundations.tex:1110	none
HJZ25	chapters/examples/yangians_computations.tex:3092;chapters/examples/yangians_computations.tex:3260;chapters/examples/yangians_computations.tex:3337;chapters/examples/yangians_computations.tex:3370;chapters/examples/yangians_computations.tex:3408;chapters/examples/yangians_computations.tex:3667;chapters/examples/yangians_computations.tex:3894;chapters/examples/yangians_computations.tex:4147;chapters/examples/yangians_computations.tex:4167;chapters/examples/yangians_computations.tex:4201;chapters/examples/yangians_foundations.tex:796	none
HLZ	chapters/theory/chiral_modules.tex:175;chapters/theory/chiral_modules.tex:208;chapters/theory/chiral_modules.tex:1531;chapters/theory/higher_genus_modular_koszul.tex:9338;chapters/examples/minimal_model_fusion.tex:753;chapters/examples/kac_moody.tex:3276;chapters/examples/kac_moody.tex:3302;chapters/examples/lattice_foundations.tex:3424;chapters/examples/lattice_foundations.tex:3447	none
HR24	chapters/theory/higher_genus_complementarity.tex:113;chapters/theory/bar_cobar_adjunction_inversion.tex:3409	none
HS98	chapters/connections/frontier_modular_holography_platonic.tex:4971	none
HTT	chapters/theory/bar_cobar_adjunction_curved.tex:5884;chapters/theory/bar_cobar_adjunction_inversion.tex:2454;chapters/examples/yangians_computations.tex:3229;chapters/examples/yangians_drinfeld_kohno.tex:1689;chapters/examples/yangians_drinfeld_kohno.tex:1696	none
HTT08	chapters/theory/cobar_construction.tex:314;chapters/theory/cobar_construction.tex:320;chapters/theory/cobar_construction.tex:332;chapters/theory/cobar_construction.tex:383	none
HZ24	chapters/examples/yangians_computations.tex:3370;chapters/examples/yangians_computations.tex:3379;chapters/examples/yangians_computations.tex:5074	none
HZ86	chapters/theory/higher_genus_foundations.tex:7231	none
Har77	chapters/theory/chiral_modules.tex:3932;chapters/theory/spectral_sequences.tex:480	none
HarishChandra	chapters/theory/chiral_modules.tex:2049	none
Hartle-Hawking83	chapters/connections/entanglement_modular_koszul.tex:924;chapters/connections/entanglement_modular_koszul.tex:954	none
HerNeg24	chapters/examples/yangians_computations.tex:3978	none
Hernandez05	chapters/examples/yangians_computations.tex:2308;chapters/examples/yangians_computations.tex:2452;chapters/examples/yangians_computations.tex:3667;chapters/examples/yangians_computations.tex:4147;chapters/examples/yangians_computations.tex:4201;chapters/examples/yangians_drinfeld_kohno.tex:3314;chapters/examples/yangians_drinfeld_kohno.tex:3492;chapters/examples/yangians_drinfeld_kohno.tex:3630	none
HernandezLeclerc10	chapters/examples/yangians_computations.tex:1650	none
Hitchin90	chapters/connections/genus_complete.tex:416	none
Hormander	chapters/theory/cobar_construction.tex:181;chapters/theory/cobar_construction.tex:192;chapters/theory/cobar_construction.tex:746;chapters/theory/cobar_construction.tex:759;chapters/theory/cobar_construction.tex:2012	none
Hornfeck93	chapters/theory/bar_cobar_adjunction_curved.tex:5344;chapters/theory/bar_cobar_adjunction_curved.tex:5387;chapters/theory/higher_genus_modular_koszul.tex:23756;chapters/theory/higher_genus_modular_koszul.tex:23890;chapters/examples/genus_expansions.tex:1649	none
Idrissi22	chapters/theory/en_koszul_duality.tex:557;chapters/theory/en_koszul_duality.tex:814;chapters/theory/en_koszul_duality.tex:989;chapters/connections/editorial_constitution.tex:1638;chapters/connections/editorial_constitution.tex:1699;chapters/connections/editorial_constitution.tex:1773	none
Igusa62	chapters/examples/heisenberg_eisenstein.tex:717;chapters/examples/heisenberg_eisenstein.tex:746;chapters/examples/heisenberg_eisenstein.tex:769	none
JKL26	chapters/theory/ordered_associative_chiral_kd.tex:8628;chapters/theory/ordered_associative_chiral_kd.tex:8631;chapters/theory/ordered_associative_chiral_kd.tex:8715;chapters/theory/ordered_associative_chiral_kd.tex:8855;chapters/theory/ordered_associative_chiral_kd.tex:8882;chapters/theory/ordered_associative_chiral_kd.tex:9939;chapters/theory/ordered_associative_chiral_kd.tex:10073	none
JPPZ18	chapters/theory/higher_genus_modular_koszul.tex:26269;chapters/theory/higher_genus_modular_koszul.tex:26307;chapters/examples/w_algebras_deep.tex:5436	JPPZ
JacquetShalika1981	chapters/connections/arithmetic_shadows.tex:8453	none
Janda17	chapters/theory/higher_genus_modular_koszul.tex:26484;chapters/connections/concordance.tex:4134	none
Jimbo85	chapters/examples/yangians_computations.tex:812;chapters/examples/yangians_drinfeld_kohno.tex:7193;chapters/examples/yangians_foundations.tex:1153	none
Joyce18	chapters/theory/ordered_associative_chiral_kd.tex:8509	none
KKKO18	chapters/examples/yangians_computations.tex:2316	none
KL79	chapters/theory/chiral_modules.tex:1783;chapters/theory/chiral_modules.tex:1792;chapters/theory/chiral_koszul_pairs.tex:5981	none
KL93	chapters/theory/derived_langlands.tex:1104;chapters/theory/derived_langlands.tex:1286;chapters/theory/chiral_hochschild_koszul.tex:4171;chapters/theory/chiral_hochschild_koszul.tex:4234;chapters/theory/chiral_modules.tex:458;chapters/theory/chiral_modules.tex:1497;chapters/theory/chiral_modules.tex:1525;chapters/theory/chiral_modules.tex:3117;chapters/theory/chiral_modules.tex:5084;chapters/theory/koszul_pair_structure.tex:1046;chapters/theory/koszul_pair_structure.tex:1048;chapters/theory/hochschild_cohomology.tex:1254;chapters/theory/chiral_koszul_pairs.tex:5990;chapters/theory/higher_genus_modular_koszul.tex:9331;chapters/examples/yangians_drinfeld_kohno.tex:238;chapters/examples/minimal_model_fusion.tex:689;chapters/examples/minimal_model_fusion.tex:695;chapters/examples/kac_moody.tex:2408;chapters/examples/kac_moody.tex:2441;chapters/examples/kac_moody.tex:4156;chapters/examples/yangians_foundations.tex:37;chapters/examples/lattice_foundations.tex:4601	none
KO68	chapters/theory/chiral_modules.tex:3938	none
KP84	chapters/theory/higher_genus_foundations.tex:3924	none
KQ20	chapters/examples/kac_moody.tex:4242	none
KR87	chapters/theory/chiral_modules.tex:1392	none
KRW	chapters/theory/koszul_pair_structure.tex:1181;chapters/theory/koszul_pair_structure.tex:1224;chapters/theory/higher_genus_modular_koszul.tex:9029;chapters/connections/concordance.tex:3532;chapters/examples/w_algebras.tex:476;chapters/examples/yangians_drinfeld_kohno.tex:6524;chapters/examples/kac_moody.tex:3595;chapters/examples/w_algebras_deep.tex:2084;chapters/examples/w_algebras_deep.tex:2587;chapters/examples/w_algebras_deep.tex:2943	KRW03
KS00	chapters/theory/chiral_center_theorem.tex:1360;chapters/theory/chiral_center_theorem.tex:1437;chapters/theory/en_koszul_duality.tex:2087;chapters/theory/en_koszul_duality.tex:2412;chapters/theory/higher_genus_modular_koszul.tex:4212;chapters/theory/higher_genus_modular_koszul.tex:15565	none
KS10	chapters/examples/landscape_census.tex:378	none
KS11	chapters/theory/ordered_associative_chiral_kd.tex:8508;chapters/theory/ordered_associative_chiral_kd.tex:8852	none
KS90	chapters/theory/higher_genus_complementarity.tex:939;chapters/theory/higher_genus_complementarity.tex:4200;chapters/theory/spectral_sequences.tex:480;chapters/theory/spectral_sequences.tex:516;chapters/theory/cobar_construction.tex:348;chapters/theory/cobar_construction.tex:759;chapters/theory/cobar_construction.tex:1350;chapters/theory/cobar_construction.tex:1388;chapters/theory/higher_genus_foundations.tex:1425;chapters/theory/higher_genus_foundations.tex:1435;chapters/theory/poincare_duality.tex:170;chapters/theory/poincare_duality.tex:187;chapters/theory/poincare_duality.tex:213;chapters/theory/poincare_duality.tex:238	none
KT95	chapters/theory/chiral_modules.tex:1589;chapters/theory/chiral_modules.tex:1614;chapters/theory/chiral_modules.tex:1794	none
KW88	chapters/theory/chiral_modules.tex:1411;chapters/theory/chiral_modules.tex:3351;chapters/theory/koszul_pair_structure.tex:824;chapters/theory/bar_cobar_adjunction_inversion.tex:1772;chapters/examples/kac_moody.tex:2740;chapters/examples/kac_moody.tex:2743;chapters/examples/kac_moody.tex:2748;chapters/examples/kac_moody.tex:2935;chapters/examples/kac_moody.tex:3171;chapters/examples/kac_moody.tex:3185;chapters/examples/kac_moody.tex:3191;chapters/examples/kac_moody.tex:3224;chapters/examples/kac_moody.tex:3252;chapters/examples/kac_moody.tex:3430	none
KZ2025	chapters/examples/yangians_drinfeld_kohno.tex:2745;chapters/examples/yangians_drinfeld_kohno.tex:6574	KZ25
KZ84	chapters/connections/thqg_introduction_supplement_body.tex:507	none
Kad82	chapters/theory/chiral_koszul_pairs.tex:1260	none
Kadeishvili80	chapters/theory/chiral_modules.tex:2634;chapters/theory/higher_genus_foundations.tex:1666;chapters/theory/higher_genus_modular_koszul.tex:15564	none
Kal08	chapters/theory/chiral_hochschild_koszul.tex:5268	none
Kapranov96	chapters/examples/kac_moody.tex:4242;chapters/examples/kac_moody.tex:4242	none
Katz90	chapters/connections/frontier_modular_holography_platonic.tex:4920	none
Kausch2000	chapters/examples/logarithmic_w_algebras.tex:231	none
Kee92	chapters/examples/free_fields.tex:4566	none
Keller01	chapters/theory/chiral_modules.tex:2665;chapters/theory/koszul_pair_structure.tex:742;chapters/theory/bar_cobar_adjunction_inversion.tex:1901	none
Keller06	chapters/theory/hochschild_cohomology.tex:929;chapters/theory/hochschild_cohomology.tex:972;chapters/theory/hochschild_cohomology.tex:1121;chapters/theory/en_koszul_duality.tex:2767;chapters/connections/thqg_open_closed_realization.tex:854	none
Kitaoka93	chapters/connections/arithmetic_shadows.tex:12124	none
Klingen67	chapters/examples/heisenberg_eisenstein.tex:765	none
Knudsen18	chapters/theory/en_koszul_duality.tex:928;chapters/connections/editorial_constitution.tex:1651;chapters/connections/editorial_constitution.tex:1710;chapters/connections/editorial_constitution.tex:1771	none
Knudsen83	chapters/theory/higher_genus_complementarity.tex:3435;chapters/theory/configuration_spaces.tex:289;chapters/theory/configuration_spaces.tex:320;chapters/theory/higher_genus_foundations.tex:2798;chapters/theory/higher_genus_foundations.tex:2811;chapters/theory/higher_genus_foundations.tex:2815;chapters/theory/higher_genus_foundations.tex:2820	none
Kohno87	chapters/examples/yangians_drinfeld_kohno.tex:6;chapters/examples/yangians_drinfeld_kohno.tex:218	none
Kon03	chapters/theory/chiral_hochschild_koszul.tex:2591;chapters/theory/chiral_hochschild_koszul.tex:6156;chapters/theory/hochschild_cohomology.tex:360;chapters/theory/higher_genus_foundations.tex:2122;chapters/theory/higher_genus_foundations.tex:2138;chapters/theory/bar_cobar_adjunction_curved.tex:6542;chapters/theory/en_koszul_duality.tex:958;chapters/theory/en_koszul_duality.tex:975;chapters/theory/en_koszul_duality.tex:3115;chapters/connections/feynman_diagrams.tex:243;chapters/connections/editorial_constitution.tex:2362;chapters/examples/deformation_quantization_examples.tex:118;chapters/examples/deformation_quantization_examples.tex:180;chapters/examples/deformation_quantization_examples.tex:235;chapters/examples/deformation_quantization.tex:39;chapters/examples/deformation_quantization.tex:242;chapters/examples/deformation_quantization.tex:265;chapters/examples/deformation_quantization.tex:335;chapters/examples/deformation_quantization.tex:347;chapters/examples/deformation_quantization.tex:427;chapters/examples/deformation_quantization.tex:595;chapters/examples/deformation_quantization.tex:607;chapters/examples/deformation_quantization.tex:739;chapters/examples/deformation_quantization.tex:886;chapters/examples/deformation_quantization.tex:961	none
Kon94	chapters/theory/en_koszul_duality.tex:415;chapters/theory/en_koszul_duality.tex:1178	none
Kon99	chapters/theory/higher_genus_complementarity.tex:2379;chapters/theory/chiral_hochschild_koszul.tex:6156;chapters/theory/cobar_construction.tex:1793;chapters/theory/en_koszul_duality.tex:104;chapters/theory/en_koszul_duality.tex:134;chapters/theory/en_koszul_duality.tex:4357;chapters/connections/feynman_diagrams.tex:251;chapters/connections/editorial_constitution.tex:1735	none
Kontsevich97	chapters/connections/frontier_modular_holography_platonic.tex:2472	Kontsevich03
KontsevichHMS	chapters/theory/chiral_koszul_pairs.tex:5681	Kontsevich03
Kostant63	chapters/examples/w_algebras_deep.tex:1478	none
Kostant78	chapters/theory/chiral_modules.tex:2045	none
LPV13	chapters/theory/chiral_koszul_pairs.tex:3700	none
LPWZ09	chapters/theory/chiral_koszul_pairs.tex:1260;chapters/theory/chiral_koszul_pairs.tex:1272;chapters/theory/chiral_koszul_pairs.tex:1335	none
LQ26	chapters/examples/kac_moody.tex:2457	none
LambrechtsVolic14	chapters/connections/editorial_constitution.tex:1650;chapters/connections/editorial_constitution.tex:1706;chapters/connections/editorial_constitution.tex:1737;chapters/connections/editorial_constitution.tex:1777	none
Latyntsev23	chapters/theory/ordered_associative_chiral_kd.tex:10170;chapters/connections/concordance.tex:2294;chapters/connections/concordance.tex:6457;chapters/connections/concordance.tex:6582;chapters/connections/frontier_modular_holography_platonic.tex:1141;chapters/connections/frontier_modular_holography_platonic.tex:1928;chapters/examples/yangians_drinfeld_kohno.tex:548;chapters/examples/yangians_drinfeld_kohno.tex:1253;chapters/examples/yangians_drinfeld_kohno.tex:1290;chapters/examples/yangians_drinfeld_kohno.tex:2233;chapters/examples/yangians_drinfeld_kohno.tex:2495;chapters/examples/yangians_drinfeld_kohno.tex:2559;chapters/examples/yangians_drinfeld_kohno.tex:2615;chapters/examples/yangians_drinfeld_kohno.tex:6645;chapters/examples/yangians_drinfeld_kohno.tex:8165;chapters/examples/yangians_drinfeld_kohno.tex:8996;chapters/examples/yangians_foundations.tex:585	none
Lentner17	chapters/examples/lattice_foundations.tex:3413;chapters/examples/lattice_foundations.tex:3449	none
Lewkowycz-Maldacena13	chapters/connections/thqg_entanglement_programme.tex:451	none
Loday98	chapters/theory/algebraic_foundations.tex:1490;chapters/theory/bar_construction.tex:2010;chapters/theory/hochschild_cohomology.tex:339;chapters/theory/hochschild_cohomology.tex:433;chapters/theory/hochschild_cohomology.tex:603;chapters/theory/hochschild_cohomology.tex:623;chapters/theory/hochschild_cohomology.tex:626;chapters/theory/hochschild_cohomology.tex:635;chapters/theory/hochschild_cohomology.tex:652;chapters/theory/hochschild_cohomology.tex:657;chapters/theory/hochschild_cohomology.tex:675;chapters/connections/thqg_open_closed_realization.tex:833;chapters/examples/bar_complex_tables.tex:124	none
Looij95	chapters/theory/chiral_hochschild_koszul.tex:4379	none
Lor-GL	chapters/examples/landscape_census.tex:2074	none
Lorgat26I	chapters/theory/ordered_associative_chiral_kd.tex:6154;chapters/theory/en_koszul_duality.tex:5224	Lorgat26
Lorgat26II	chapters/theory/en_koszul_duality.tex:5589;chapters/theory/en_koszul_duality.tex:5645	Lorgat26
Losev10	chapters/examples/w_algebras.tex:730	none
LuninMathur2001	chapters/examples/symmetric_orbifolds.tex:187	none
Lurie09TFT	chapters/connections/frontier_modular_holography_platonic.tex:5346;chapters/connections/frontier_modular_holography_platonic.tex:5407	none
LurieDAGX	chapters/theory/higher_genus_complementarity.tex:5012;chapters/theory/bar_cobar_adjunction_inversion.tex:3327;chapters/examples/yangians_drinfeld_kohno.tex:1041;chapters/examples/yangians_drinfeld_kohno.tex:1066;chapters/examples/yangians_drinfeld_kohno.tex:1910	none
MO19	chapters/theory/ordered_associative_chiral_kd.tex:8426;chapters/theory/ordered_associative_chiral_kd.tex:8627;chapters/theory/ordered_associative_chiral_kd.tex:8641;chapters/theory/ordered_associative_chiral_kd.tex:8879;chapters/theory/ordered_associative_chiral_kd.tex:8893	none
MP11	chapters/connections/frontier_modular_holography_platonic.tex:4858	none
MSV99	chapters/theory/chiral_center_theorem.tex:2461;chapters/theory/chiral_center_theorem.tex:2490;chapters/theory/chiral_center_theorem.tex:2506	none
Manetti04a	chapters/theory/higher_genus_modular_koszul.tex:11060;chapters/theory/higher_genus_modular_koszul.tex:13172	none
Manetti99	chapters/connections/frontier_modular_holography_platonic.tex:2472	none
Markl06	chapters/theory/chiral_hochschild_koszul.tex:1651;chapters/theory/chiral_hochschild_koszul.tex:3132	none
Markl23	chapters/connections/editorial_constitution.tex:2073	none
May72	chapters/theory/algebraic_foundations.tex:1411	none
Mel93	chapters/theory/cobar_construction.tex:759	none
Merkulov99	chapters/theory/chiral_modules.tex:2665	none
Mirzakhani	chapters/theory/bar_cobar_adjunction_inversion.tex:2462;chapters/theory/higher_genus_modular_koszul.tex:27060;chapters/theory/higher_genus_modular_koszul.tex:27173;chapters/theory/higher_genus_modular_koszul.tex:27336;chapters/examples/genus_expansions.tex:1857	none
Miyamoto04	chapters/theory/hochschild_cohomology.tex:1263;chapters/examples/kac_moody.tex:3304;chapters/examples/logarithmic_w_algebras.tex:18;chapters/examples/logarithmic_w_algebras.tex:666	none
Mizoguchi89	chapters/examples/w3_composite_fields.tex:945	none
Mochizuki2015	chapters/theory/chiral_koszul_pairs.tex:3128	none
Molev07	chapters/theory/ordered_associative_chiral_kd.tex:9685;chapters/theory/ordered_associative_chiral_kd.tex:9702;chapters/theory/ordered_associative_chiral_kd.tex:9837;chapters/theory/ordered_associative_chiral_kd.tex:10000;chapters/theory/ordered_associative_chiral_kd.tex:10088	none
MooreSeiberg89	chapters/examples/free_fields.tex:5321	none
Moriwaki26a	chapters/connections/concordance.tex:1522;chapters/connections/concordance.tex:5265;chapters/connections/frontier_modular_holography_platonic.tex:3710;chapters/connections/thqg_introduction_supplement_body.tex:1599;chapters/connections/genus_complete.tex:1294;chapters/connections/genus_complete.tex:1699;chapters/connections/editorial_constitution.tex:2267	none
